리뷰자,type1,type2,type3,type4,랭킹
Rm42d1ZoNmR5dVpNK1VkN05TVVNsZz09,지성,쿨톤,각질,모공,0
VG8vTXVDOGpnVnpITURFL053M0szUT09,건성,웜톤,각질,모공,0
TFA0MlQzZWFYbVE1ait0bCt1SUVkUT09,지성,쿨톤,미백,주름,0
aHhpZHl0SitlTDVFeEM2VWNWYzdvQT09,건성,웜톤,각질,모공,0
V01OeU5QM1pBS0RBZVlUbjVKSVVkQT09,복합성,웜톤,모공,민감성,0
QzhSNXJWWEdLVEdjcGVzMHM1amppZz09,민감성,여름쿨톤,모공,,1802
RzQ0MFkzWEpoa1p6MnRKL3JFVCt3Zz09,지성,가을웜톤,다크서클,모공,1218
ZjRtaS9RQnFwUFNCNWRrNlRKampBdz09,복합성,웜톤,각질,모공,0
bmFNTysxME5LbGJFUllMSDNqMHRRZz09,복합성,-,,,0
RzJHZTFXMlVBTlpOUHQxemV6YmZyZz09,건성,봄웜톤,각질,모공,0
SlVNaHluczZhUStzancxclRrNVZKQT09,지성,봄웜톤,민감성,홍조,0
U1FESUhtdGNva3ZTNWNrTlFCNlB0UT09,건성,겨울쿨톤,모공,민감성,0
MXNXS2RCd0JhTTdaL1o0MW1GbzZvdz09,복합성,-,주름,,0
YTZUQi9EbWtnQnpGTVlmUHFXRkEyUT09,-,-,,,0
RXV5SWJoM0sveHFBMnJpTTRuQ3dMdz09,민감성,봄웜톤,민감성,트러블,0
TUdJUWUwUVZGbVlJUkVteG1WbnBNZz09,복합성,겨울쿨톤,각질,모공,0
aFNPRkw3anFmNnFTQXdjNnU4YUFTUT09,복합성,겨울쿨톤,모공,민감성,0
Q0Y5QnNBRWNMaWlVY2xFczNnZXhIdz09,건성,쿨톤,주름,홍조,0
cjBTczN4VnFCdXVwMkhHM1hCY3VwQT09,복합성,쿨톤,모공,잡티,0
RENNVkVDalZNTkdXOXUwNmFHRFFDdz09,건성,웜톤,모공,미백,284
VjltWHJvckp0V2poUTBiTHJYSUJIUT09,-,-,,,0
ZmprMUhsMWhTK3I2VGdBYWZmTGo1Zz09,-,-,,,0
amFrRnIvelM1V25GMDd6cTVUOXJKZz09,복합성,-,미백,,0
NzVXbU41M3NaVDBPazlFVFFLbytZUT09,지성,웜톤,미백,트러블,0
dzl6bko4TlhjVit5TGhsSCtXRVZVUT09,건성,쿨톤,미백,잡티,0
Qnp3Z0FhaEZWZVhSUlZYWXd2QVlQZz09,지성,-,블랙헤드,,0
MXdOMHd3TlN2ZGhndk5ocDRib0ZVUT09,복합성,-,,,0
d3VWeVhkbmhlK2YxcmhPTHpPcHg3dz09,복합성,가을웜톤,각질,다크서클,0
eHI1VGREbUQ1RTlhK0xOUHpvcXRFdz09,복합성,웜톤,민감성,트러블,0
d0VvMHZuc2V6aUk4ZFh6RUptRTYzUT09,복합성,웜톤,다크서클,모공,1730
blVCdDdMczVYWEhwSDFReC9zazVRZz09,민감성,겨울쿨톤,모공,민감성,0
ZElLSUg0UDNTSjlKRmJNM2Erb1hRQT09,건성,쿨톤,주름,탄력,422
akZmWWZNdUJMTTcyS0IrVG9hWmFHUT09,중성,여름쿨톤,모공,트러블,0
UVVyRjFzQVBPdXZsMW9WNldiRHNkUT09,지성,웜톤,피지과다,,0
c2JuVmRFMXNpb1dhcDdNQlZCblpSUT09,복합성,웜톤,민감성,주름,0
Njc3S0c4SGF2U25GbEJ2RVE5Y1Uzdz09,건성,웜톤,각질,,0
YzJpRlpzd2hxWWtUbkdWeFJFUUpEQT09,지성,여름쿨톤,모공,민감성,0
UDBzSFNNeG5Dc3FUaGdJMnk0Z2IzZz09,복합성,웜톤,블랙헤드,잡티,0
d3BkTVU0Mm83aHBUSmx6MUJPakV5UT09,복합성,웜톤,미백,잡티,0
SGVsdStmUWtaRGR5blhDNmpxNTYzdz09,-,-,,,0
cjc4R0Fzd2JUSldENTFvVE1EYW8zZz09,-,-,,,0
NWFSNXVMK3RVRjNFU24ydHhGS3p6Zz09,중성,-,,,0
KzloZW0yRlRZT1NkSXcwVldWTjZpZz09,복합성,쿨톤,,,0
SmdjZnNwOWhCK3lmVkM1UU9hUXo4UT09,-,-,,,0
dmlTYVQ2dUVqRFFWMFFxL0t3cTY5QT09,건성,쿨톤,잡티,,228
QlIzdFdIWCtWTjZhdHQwcFdEWkkzdz09,복합성,웜톤,미백,피지과다,0
S2ovdlcwempFamhqeWRxRVdiL2REZz09,약건성,웜톤,모공,주름,0
TWxvRXJ4cDdRQVpLbGplcWZXcWRCQT09,복합성,웜톤,각질,모공,0
ZTc0d0k3MHZEaHdsbWxRa3dlV3FGUT09,복합성,가을웜톤,각질,모공,0
ZHhYdHluR2lyUSt0YVB5KzEvZk9GZz09,약건성,겨울쿨톤,민감성,블랙헤드,0
RCtyZG1IWlJqSUt0TFBvRTdqNStIUT09,건성,겨울쿨톤,각질,잡티,0
SWdPKzlpOUhLQitHZnlsSmVnbDFuUT09,복합성,봄웜톤,잡티,,0
a2JDVnNtMWJ0dXEwWjhHMm1ZV2kzUT09,민감성,쿨톤,각질,잡티,0
Mndjei9pclh2VXRtWjl6SFZRTGRBZz09,건성,쿨톤,,,0
RHljNXdZdXd5K1k4Y3dEbTRDYUZuQT09,-,-,,,0
SDlxU1ZJQUhSRWRXNWhNbnZsTXU1QT09,복합성,웜톤,모공,잡티,0
bEVJK2xiVnJKa1IzblcxRXhjYjhxQT09,복합성,겨울쿨톤,모공,민감성,0
eGpFSWRLQkhEQWFzTkFRd2FVMGpJdz09,지성,웜톤,각질,미백,0
U05DRXZ4cVd5R3FmeC85K1p5UWZUdz09,-,-,,,0
d3hHd0hxZ2pTc05NV1F3Q2R6ZnpOUT09,-,-,,,0
ZmI2T2oyTXZjRnZjSTFhbUh1S0pEdz09,건성,웜톤,모공,탄력,0
bEdEVmhkeVFhNmFMcktPby9TVjluUT09,복합성,-,모공,,0
UW1WRVBWZkR3Z3Z5NEVGVVlxdm5Wdz09,건성,가을웜톤,미백,,0
NmZiOGluZWIzQmFOU1NtWkhxMGduZz09,-,-,,,0
U2JNdzVBRFlIbEtwckl6ZE0zalp3Zz09,지성,가을웜톤,블랙헤드,,0
TVJkYTBhaDZqSEEwcXlvNDlGWEdwUT09,-,-,,,0
WWU0Sm5LMVJCVHovR0dQbEU4Qi9TQT09,지성,쿨톤,블랙헤드,잡티,0
MTFjUDFRN0JTbzNIRmlYcjFLSHY3QT09,지성,웜톤,모공,트러블,0
YXl2ZEVYejR1TWViRHF3WDd4TlNFdz09,복합성,웜톤,아토피,홍조,0
dzBoQWdDRzJTUkI4MHN3SDkvN2xEdz09,건성,쿨톤,각질,모공,0
emtkQWRES09RSnRmWDFxTDZ5SFVrZz09,중성,-,,,0
MWNxaEtrZGNnUHlkaXZITEdWV3Iwdz09,-,-,,,0
T1Nja29hTXd1NnR2ZXkwN0RCeTU2dz09,-,-,,,0
WGpsSzY2NmRTQ0tsYUZTMFQrNjdnQT09,복합성,웜톤,모공,미백,0
R0xRWlhpOUtJeTJubnowMVp2YTByQT09,-,-,,,0
WmIxSWY0K2RMWURnKy9XQ1dxSlZrZz09,-,-,,,0
U09DcExJeUVLdjNsVEl3ZnpVcE0zUT09,건성,웜톤,각질,미백,0
dlJaZE9ZT0JuQitsVGQ3a1BIcGVZdz09,건성,겨울쿨톤,다크서클,모공,0
RDlDKzY3TTdaK3dhamdRMHlpOE01Zz09,-,-,,,0
MS9Zc2Z2YkpZc05NNm9pS2NZL0lQdz09,-,-,,,0
QXNTMm9yczdvOXp4ei9OUGN0UFg1Zz09,-,-,,,0
dkdESDdCVUNTL3RwM1Fza2ZqYnNsdz09,-,-,,,0
blBGUThzaytwNVJmTjF5T0xuOW1FQT09,-,-,,,0
Qm9pbjRIMzZhWFpSSFVQWWlZa1VGdz09,-,-,,,0
NDlQajY3QUp1dHk4Zks4cHpwRk1xUT09,-,-,,,0
WFFYQ0laVHk5dHVzYUFOOGtTNmx5dz09,-,-,,,0
ZjV5NVE2MC9wZHlpS0Y5Sk9yRmFLUT09,-,-,,,0
dDZzcktmYnFmdEEwQ2lqWnB0MlBhQT09,-,-,,,0
MDVKR1lSb1o4Rlc3eWZnV3BIei9lQT09,-,-,,,0
L3FWLytQTTA2SjVra2dZY09PZktoZz09,-,-,,,0
THBnam9jNDhXZ1ROMTF4WmE2dzRQUT09,-,-,,,0
ek9RTDRYS2phV05aNHd3WW11UTZodz09,-,-,,,0
TzJIeWtlc2dTRWF3cEJZTmh0UVJ2Zz09,-,-,,,0
NC9JcGJvOHhITmlhcjcvUGQ0WEpZdz09,-,-,,,0
N09vaGk4TTZ2SnJwbkRCQVU1ckdMZz09,-,-,,,0
RlFXZUkzblZRVnM3WDMzdzk2UldEdz09,지성,겨울쿨톤,모공,블랙헤드,0
UVcxclpzbW1SNVhyd0M5ZFk3R3F5Zz09,-,-,,,0
NktiR2hsamxLWkJzYi9Sby9VS201QT09,건성,웜톤,각질,모공,0
bmhWdm1pY2xadGtwT3VtQVI1VGxOUT09,-,-,,,0
M2FEM3dCc09tRHlPd2lvcDVRcFkvUT09,-,-,,,0
eDBVQm5WQ2lzVXlLNGVyc1h1ZlpUdz09,복합성,봄웜톤,각질,잡티,0
em5WUlZWZXhEY3VHUUxPV0kxQllBQT09,-,-,,,0
WG5UWjdOcTF6YXROZ3lYSHdPMm9JQT09,-,-,,,0
YUJKSGNjdkJXbEVFQ2tGdjdWcEtTQT09,-,-,,,0
WGtIeDR0OGRaQ2M0QXJXRHo2OWZLQT09,복합성,가을웜톤,모공,미백,0
N0pmdGZJMDAxcWJkZmxoWlduZVdIdz09,복합성,가을웜톤,블랙헤드,트러블,0
Ylh2RGxNS3J2YklnN0poWk9IUWljUT09,건성,쿨톤,각질,블랙헤드,0
N05qdXVGZ3cwaWpLOGhibm1EMG53dz09,복합성,봄웜톤,각질,모공,0
YTZBVDZIZXZ4OUN2cUFXREd6MjByUT09,건성,여름쿨톤,다크서클,모공,0
YjdvOVBhTXRhenZGMEVCRkVnckdwZz09,민감성,봄웜톤,민감성,트러블,0
R0RJakVpMkN6aHNCcWQyT29rUmF1QT09,민감성,쿨톤,다크서클,모공,0
aEFrSlBlMURLeFVqclJnelNrVm9lUT09,약건성,웜톤,민감성,,0
NnY2MzhDQzB0K2V4OTNyTmpDYmkyQT09,민감성,웜톤,아토피,,0
Y0VhQVNKbUcwenFKMG5HSUtZcDNLQT09,-,-,,,0
T1RsK2RJZDBrdzBhMnZ6NXFTQzhyZz09,복합성,여름쿨톤,모공,미백,0
ZDFmcjJIaW0zc1hka3lKSGh5UXYrdz09,건성,웜톤,다크서클,모공,0
OTBSUXRXczNFbDQ5K2Z6SXhHM2VsUT09,민감성,웜톤,각질,모공,0
MlF4QXFHY3JNdU5lNkJqT0NEeDFsQT09,복합성,쿨톤,모공,잡티,0
VXFLTzVUNE12K2R5U3hFYzdyNzh1dz09,복합성,웜톤,모공,탄력,0
V3dzVFltUHdRa0hUYUtVUVhXaTVldz09,-,-,,,0
RzZSUFhkY0gxcTRPZGt4Z0kySU9BUT09,지성,웜톤,모공,잡티,0
bU0yOFlqOTh4cWV3K2tIa01pT2NZUT09,지성,쿨톤,모공,민감성,0
djdVeFBIN29xMlhsMzZkbkxMdTlyQT09,복합성,웜톤,잡티,트러블,0
T2lFT2FiRzIxUjcxT0FOYlBpRWNZdz09,건성,쿨톤,모공,잡티,0
cjFmWDl5allGVGxZNllKdUlRTjcvdz09,복합성,쿨톤,잡티,주름,0
RDdBUzcxTTdZUXJhNi9uSDdVYm9XUT09,복합성,웜톤,각질,모공,0
dGw2NXNPSExaeW00MGd2L2pwT2dNZz09,복합성,쿨톤,모공,미백,0
UXJMd1ZJUVBJQ2VjYXgrNnh4Slp1Zz09,복합성,-,모공,,0
OFpEOXhReXlFYzhraWFjak1uakRWdz09,건성,가을웜톤,블랙헤드,잡티,0
MEIxNGhPNjkwWFN3U3VxV2RmUm9DZz09,민감성,쿨톤,미백,민감성,0
VjBZNUV6R2ZMOERmeHV0V3VBYWhVQT09,건성,웜톤,다크서클,미백,0
RCs0cTE5WHhORmVSQm9uZGhFOVJUdz09,복합성,가을웜톤,미백,주름,0
aDNkUm9zVXcxdVl5MGdBakc0UWkyUT09,건성,쿨톤,모공,민감성,0
bUtQS01PN0VsY3hRSDArOTNCWGJzdz09,지성,-,트러블,,0
NnhOUHpZdmFRMkNRMkdPNnZHM1MxUT09,건성,쿨톤,,,0
aWVmVzdseUZNSkVXZklPeWFZL2xIZz09,복합성,쿨톤,각질,모공,0
Zm94dGM4ckZmRDY0YzdxVlJJVVo0dz09,건성,쿨톤,민감성,,0
Z3JFUWJ5N0Q2eFpsWng5Wks5VXQ2UT09,지성,쿨톤,모공,,0
TityN1lKbmErWUZaZk0rSFo0UDh4UT09,복합성,웜톤,각질,모공,0
RnFDZjNidU1nRWNhbXIvMWhNWENqUT09,-,-,,,0
ODlvTWhyV1JLUGltazhWRlovL2c0Zz09,지성,웜톤,모공,블랙헤드,0
WDVyRzRLQjNyZTBReXQ1Rk01NXBqQT09,-,-,,,0
Z0xQa1c3ajNJbmJxL1lmZEZuWFlMUT09,-,-,,,0
OWFzeUd4NW5ZZ1VRSzh0V1B3aFVZZz09,건성,-,블랙헤드,,0
Nk90TFFHYkZvSnk1L0l3OTNKWk9RZz09,복합성,웜톤,각질,미백,0
N2tKamlIanQvcWgyYUlFdkRRcWNLQT09,복합성,웜톤,모공,주름,0
MEFxdmFFaEt4c2t1aWxNMUJNK3NiQT09,건성,웜톤,각질,모공,0
eXpoQ2VRN2cwLzdKT2V4SFU4NUV3Zz09,복합성,웜톤,각질,모공,0
NDVLWUdOaXFtWGxIRzhhQnRoMERVUT09,-,-,,,0
QkxZLzdPVGtEMFRSeG9jRUducUNtZz09,-,-,,,0
YlhvMGc3QzNLcTJjQzlZRnlrVCtkdz09,-,-,,,0
ZUlhWERUc1hrZEdMYUcxY011UEx3QT09,-,-,,,0
VmUwb01pNEdzQ1J4VWVMUlRkR3dldz09,-,-,,,0
VFhUTDNobE5SR3JoU2xqbWZzVzk2dz09,건성,겨울쿨톤,모공,블랙헤드,0
YUJkN2l5bWZudXNaWHRuT2N6Y1JJQT09,트러블성,가을웜톤,모공,미백,0
RjFlaHRaRjRqSG9GSmdFRUQ0aFdYdz09,트러블성,여름쿨톤,모공,민감성,0
dFZaaThzbXN3MjNFdFRFNmw3TVpYQT09,-,-,,,0
UE9CMnZUVWE0bFBzSFVRbElob29DZz09,건성,여름쿨톤,각질,민감성,0
NU9USFZFN2dDMWZiTk5jelZPWTFwUT09,민감성,웜톤,모공,트러블,0
aUwxeU1oY01xVjBTdHRnajREUjZOUT09,건성,가을웜톤,다크서클,블랙헤드,0
cklRQWZlbFhLcXNwZy9OVHJ6ZnB0Zz09,건성,봄웜톤,민감성,,0
Z08zNmVKbUtRYVppQ2EyRHpORlhnUT09,복합성,웜톤,모공,미백,0
VjVNVDBHQnY0QUs3dHU3ajdCb3dCZz09,-,-,,,0
c3JkU2pERVovcnhBT00wa01xcGdVQT09,-,-,,,0
c3VtRUZYaVNtR0ZHS0lsQ1c4RVVSUT09,복합성,웜톤,각질,다크서클,0
SndrWHdXZHV0QXJyOFh0UzMxREdMQT09,-,-,,,0
ZWkwN0ZGYXFzL2xqcTB6RWlRQnJ6dz09,민감성,봄웜톤,모공,,0
eEY2Z0hLTlpCMmhEVENzNUc0QnlwZz09,-,-,,,0
VnFIeFpHaFBJdjdUWjBTQnRLakdEZz09,-,-,,,0
OE1DVWdlakZqanhxTlMrV25hdlAxdz09,-,-,,,0
ajJaZG9ROUJRbkxFZ3I4SElSZHVNUT09,지성,여름쿨톤,,,0
UDBiUHl2MHRxWEthSGNSNW1vdm1Wdz09,-,-,,,0
S0dsZVc1RUxmUDFSYVN1dTlrUW14QT09,복합성,봄웜톤,각질,모공,0
WnUrby93cTJIdU0zajNHZTNBNUxzZz09,지성,웜톤,모공,민감성,0
ejlubksxaVA4RWJrU2J6YXd3SDJCZz09,-,-,,,0
cVorUUVUUjltRlhlRmdSWDNldjR1Zz09,-,-,,,0
OWZtL1VnazEzUTNjdTZycjdjM0hpdz09,-,-,,,0
NnpKNE9xNlpuTVc1UE54NFhYbmpzZz09,복합성,웜톤,각질,모공,0
SkV3S2dnSzdPSUp6dmxPd2NtYndYZz09,복합성,쿨톤,다크서클,미백,0
T0RDOTlVeHZva0lIbnJZMzV5NSt3Zz09,건성,웜톤,블랙헤드,잡티,0
V0tpR2V3Z3JHbUpScmNna254R0VuQT09,복합성,쿨톤,각질,모공,0
b042QUJxR29zUnNBcDlQRTB2MGx4QT09,복합성,여름쿨톤,각질,모공,0
OW1ncnFPUXU2RE1PK0lMZHFOMmRzUT09,복합성,웜톤,모공,잡티,0
ZXh6TlpTVGVKcHNKNnlBR0Y5RmgwZz09,지성,웜톤,모공,블랙헤드,0
MFZ6V2lZYmI2aHhOZVFXYlVLMENiQT09,민감성,가을웜톤,모공,민감성,0
cnN6T1Z1cXlYNU1NTWhNT00wVk9PUT09,지성,쿨톤,,,0
bWN2R1hRYThFNGtvRWg3ZEZuckV3dz09,복합성,웜톤,모공,민감성,0
Tks2M0R0Ykc2VGMyZUFiSklML0Jtdz09,건성,쿨톤,미백,블랙헤드,0
QTZNNGdMTFZGUW8xa1AzRzBiZXZjZz09,복합성,봄웜톤,다크서클,모공,0
T2Y0NDk0STBqbnFyZy81cndWelJJZz09,-,-,,,0
YU9nM3puZkcwWFgrUHJXRnZFRGFsQT09,지성,봄웜톤,각질,모공,0
TjExRlB2OUptWlExTjhoczJHdTVwZz09,복합성,여름쿨톤,다크서클,모공,0
RjArbjVMN3drck9IM3JHOVZIcFo5UT09,지성,웜톤,모공,민감성,0
QlV6NVB1S2E3SmtBdGVLV3pzQ1hQdz09,-,-,,,0
VkpkcUhUN1owYTFtSjVJMU13WmFkZz09,복합성,겨울쿨톤,트러블,피지과다,0
djUyd1dJZldSR1RDd2czbGpWQ1lqdz09,복합성,웜톤,각질,잡티,0
VFQrZjg2RlpjQkRTM2QzbVNJaCtWUT09,복합성,여름쿨톤,모공,블랙헤드,0
OGJINUJvbE5QZGRNMFkzODJrZ2UzZz09,-,-,,,0
VEE4Q3J0RTZmTzdvSXJVNXIxOUFNUT09,건성,웜톤,모공,블랙헤드,0
Q0hnZmdZT2JZd2piOHdhNXMxN3RlQT09,복합성,웜톤,블랙헤드,트러블,0
TVhXY3NsMDBKWk5MNXNSUm1vUTFvdz09,-,-,,,0
NlQ5andKU2lQYXAyeGo0aWVhNFdEUT09,복합성,-,,,0
bmtJQ1M5SlpYTjMyL21qQmg5V2Y3UT09,복합성,겨울쿨톤,모공,민감성,0
K3k2azB2djRHNHRXNGxNazkzWGFGdz09,건성,쿨톤,잡티,주름,0
SW00Uko2cFhyMHZCTkgzQVFVVmU1UT09,지성,쿨톤,블랙헤드,탄력,0
aUREVnQ0OUhFUjBrQVhYbXh1Zks5dz09,건성,쿨톤,,,0
TGxFbGlSYU8yZ1BDTklQRzF5c0ZMdz09,복합성,쿨톤,모공,민감성,0
NkJRQjFGUHIva0N4by9OMnZUSWJYdz09,건성,가을웜톤,각질,,0
OVMxQXpqTVNpa0NTampSODZwdzNZdz09,건성,웜톤,,,0
aVdpNkQzYzFFcWRCT0o5SHBvNUMzdz09,복합성,쿨톤,다크서클,모공,0
ZnNlcFAyUlVPSHFsK0JRWXhzalpnUT09,복합성,쿨톤,민감성,,0
UDY5QUNXb0Jvd0ViR2pXVjNTZkxCQT09,건성,-,,,0
azFrdnZzNGV4MzBLWUFmcm1qam5DUT09,복합성,쿨톤,모공,홍조,0
c0UyUUpnMmdrTWJsMFd5RlZtU0ZTQT09,-,-,,,0
cUpRdUdaNlA2c3NUVXowSjk0QXRkZz09,-,-,,,0
dy9HbVZnbnRIcWdjQlVSeHhrODlLUT09,건성,웜톤,모공,블랙헤드,0
czVwY2xKNFhPOWJJMkhxVTA0amdRZz09,복합성,-,잡티,,0
RUp2RU5ta0lnc2QvdHdVenZZbGRhdz09,건성,-,,,0
Y1c4YmN2VWJyY0picVpOKzdlaktMZz09,복합성,봄웜톤,모공,블랙헤드,0
MkgrV3FVOS90NUNLUXNxOVgwaGxSUT09,복합성,웜톤,미백,민감성,0
VndFelQvVmE1STUzMUh0NFQ1WUJJUT09,-,-,,,0
TzY5R0cxUWhuWkE5TGJ6YnNHRHQzZz09,민감성,웜톤,미백,민감성,0
SWU3VXdDTThSTWJnYkFOSVlaRFVPZz09,건성,여름쿨톤,다크서클,블랙헤드,0
S3hmZnpTeXIvQ1ZaY3BCdjdXV1J1UT09,-,-,,,0
WnRKVUJzTkxZM0ZnakFDbjAvdHAyQT09,건성,-,,,0
TGJDYWdvU1V0ZG5RYmQ1em1lbVBPUT09,-,-,,,0
cmpxS01lQjJ5L2R6Q2ZCOE84ZHR1Zz09,복합성,가을웜톤,각질,모공,0
b0ZGT1U3UTBPS3R6dDF4RnVhTnNzZz09,-,-,,,0
N0JKdzZIeUhONWZWVjQzWnp4NkQvZz09,-,-,,,0
QUZHa21aZ0VFWEhJNVYweVBCVXBZZz09,-,-,,,0
eVFXUnVGSE1aMnM3N29IeDFUYjhJZz09,복합성,웜톤,미백,탄력,0
TkpxbXg3L0xXOUc3UDFQY05jbGZUUT09,건성,봄웜톤,미백,잡티,0
T3BEb1BhaDBMRjBlb2hYZXI3emh3Zz09,-,-,,,0
WGxFRXhzTExUOUFUUXhrVmpCQnVZZz09,-,-,,,0
dzN0VkFCdnd5TUxTYUVTWVd0K3lwQT09,-,-,,,0
bnNIU0ptdDdpSU9GcGFXY2hCaEk4Zz09,-,-,,,0
ajNxdHpwSm91ZzUvUDZQM3dqZTdPUT09,-,-,,,0
STZ1K1lLbFovOWNZdFVrRmxYTlVPUT09,-,-,,,0
akIxNGRiaFU5b0tKam9LdS9VZnJUdz09,건성,여름쿨톤,,,0
SFhaU0xtZmdYRXIvU3FwMU9yR0dUQT09,복합성,쿨톤,각질,트러블,0
OVVUbmVJM3AzWWdCeVM1Z3d0ZHpldz09,민감성,쿨톤,각질,모공,0
QTdlcFZ5b3YxejVmZlhzK0gzbXBsUT09,트러블성,봄웜톤,트러블,홍조,0
bGRvemhkUW51RGt6UTdET3F3QmFtUT09,건성,겨울쿨톤,미백,블랙헤드,0
YVNwdTJsNHNabHZzZnRUNHFRaHNEQT09,복합성,가을웜톤,모공,미백,0
LzJ5UFNzOC9WMUdMTEk5L2FrUWttZz09,약건성,쿨톤,각질,모공,0
YjBNakZRMkN4V1luR05mYkw1RE41Zz09,민감성,웜톤,민감성,잡티,0
WlYxWjF5eUhETW51T2lMWjhVQ0Zqdz09,건성,웜톤,미백,아토피,0
QzR0MUtmejJQdVRqRk9QT0I3UnFjQT09,-,-,,,0
NnF0QTU3MW1DZFliSEVWSUlIckV0QT09,-,-,,,0
NjBTVTVlQ0p3NXNwVEZFNjJpczJNdz09,-,-,,,0
Um9PcFhIRmMvNGpIWUFuZnF0RDRBdz09,-,-,,,0
SXBvTWI4L3hmU3FucEdBeVVzMHZiQT09,-,-,,,0
N2JsNWlQbEtPNFE2NDlUNFdjblRpZz09,-,-,,,0
UVVUSTZoaVA0OXFOTjZuU3dKUkxKQT09,-,-,,,0
OTlURTlUUWI0clQvR0NhMlB6YWFFdz09,-,-,,,0
QUxERHpMK04zdE44alNvRzhwekFYQT09,-,-,,,0
anlwbkFONWtGVGNBSVNvUG9ObGdNZz09,-,-,,,0
WElqWm02ZTNkSnR3OU5XTFhKd1lXQT09,-,-,,,0
T3BKQ0xtcm00TXFvZFArSHNIUTVnQT09,-,-,,,0
dFpOTHozb1p6T0ZFbzFNQ28venJpdz09,건성,가을웜톤,모공,미백,0
NUJmdmZnck80cEloUGdoU3lhKzQ2dz09,건성,웜톤,민감성,트러블,0
c29GdjZpS2xmejM0OEs0cm85cnNSQT09,건성,쿨톤,민감성,,0
QTBrcDRlaXhIVWd4VUFPRVY4MmJIZz09,-,-,,,0
cVliMlJWa1FPR1pGV2dqNjhRZDgydz09,-,-,모공,,0
ZHlYUTNFV0REL0E4U3gya1BlczFJUT09,-,-,,,0
WFNCSE9OSldKaG9PUWJuMkhhQWM5QT09,건성,봄웜톤,각질,다크서클,0
TUVCY1kzbE0xaUk1UmVGY1JlMVRKQT09,지성,봄웜톤,모공,피지과다,0
Slh5S0l4MS9KbGQvREU1ckw3WGxpZz09,-,-,,,0
NkdlVW04Q3FoN25xWTF1SnFmR2thQT09,-,-,,,0
dEFQbmdKRnA2aU9GTm1DVG05WERCdz09,-,-,,,0
c2RxVjJ2N2dSeXpvQmNkL2xKV1pTdz09,복합성,웜톤,다크서클,블랙헤드,0
ZHpwWk5FVTNqaG5MN3lMSDlIQ0pVZz09,민감성,여름쿨톤,모공,민감성,0
dXRyZ2tHN2pMMTRCeGdJbDZTMDJPdz09,지성,겨울쿨톤,각질,모공,0
eU1DTDg1N0NhK1ZuOEZ4YVdYbjVPdz09,-,-,,,0
QnMxNms2cWh2NUZrQ09pT2c0M1FEUT09,-,-,,,0
SXQxZW1Hdi9jN1QyR054bVEwdy95dz09,-,-,,,0
b3d6cUpYbWlMMW1PYUtac2R5S25Xdz09,-,-,,,0
bnBBR2lFUFNGVTgwSkNRSzJnV0ltQT09,-,-,,,0
KzBmU0xOYXpzRTloN2tjYmM2UUxIQT09,-,-,,,0
a1ZUdVhMcGZNQjRRMjZSRkdKaDdYQT09,-,-,,,0
T040ODdCQ2ppRk9xYzFyby94NHE4UT09,-,-,,,0
eE1VMUltaGZ1MDBRaDF0bXBmZmZtQT09,복합성,웜톤,모공,블랙헤드,0
a3Jwa3BNQjVNMDczWUsrZkdJZ3cvUT09,-,-,,,0
Y0dnWmMydVBXcU4yWkN0d1FyMzVwdz09,지성,-,모공,,0
OFZCd1VaKzFjc0Y2QUp6enVrYlp5dz09,복합성,여름쿨톤,각질,민감성,0
Z0dsZElNWDNOOFJGQWhZdnhvb3V4UT09,복합성,겨울쿨톤,모공,블랙헤드,0
aFhJSG41ekpKbkNvYWdJdWozT2lXQT09,지성,여름쿨톤,모공,민감성,0
UGh4eEhGNEMxSXRRaEE5c1oyN1d0UT09,건성,겨울쿨톤,각질,다크서클,0
ajRaVXN0dmJBQjRoVTd6OEt1VE1aUT09,복합성,봄웜톤,각질,다크서클,0
dXdRWWVlNmxHcDlnUzBaMURsWjlOQT09,민감성,봄웜톤,각질,모공,0
OVJhdGQ3NmhxSkZoWUw1TEpyVkpGZz09,복합성,여름쿨톤,모공,블랙헤드,0
bkZ6U2J3RENrOTBtbUdSU1FTNEtJUT09,건성,웜톤,모공,미백,0
bXB2U1p1OWR1dXdqK0tFaXlkOHlUZz09,-,-,,,0
L2ZwQjcvWE52YThkTnArM3ZhTDNndz09,복합성,쿨톤,민감성,잡티,0
OGkxRUpjWGFXMUxaejRRRHVpc2VSZz09,복합성,봄웜톤,각질,모공,0
WllLRjA3cnBQSFhCSnFFdXZBZ3gxdz09,트러블성,가을웜톤,다크서클,민감성,0
TmFxMjhBbE9uVjUzYVkzLzc3ejNDQT09,건성,봄웜톤,각질,다크서클,0
ZHBmVGRScXpVTXZSQXhhbmVDR1FKZz09,건성,가을웜톤,모공,블랙헤드,0
TWducmhPSXU3UituU3B6cmhFbmJ2QT09,건성,쿨톤,민감성,아토피,0
b1cxb1NsNkxhdlE2a1J2TlRMVzFZUT09,지성,가을웜톤,모공,블랙헤드,0
U2prcmtBZElZQ09nMXBySzQ0cm1RUT09,지성,웜톤,모공,민감성,0
bnZORHJYeXFRQ2dzZkJjaHdGdUEwdz09,복합성,쿨톤,모공,미백,0
NUxtWGJQN1pVdlpwa0tXRXVKcVVwUT09,복합성,웜톤,민감성,탄력,0
