리뷰자,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MEFENFpWbFJQbU9wcUthSGVZWVJGZz09,0.8240736,-0.5192611,-0.31292063,-0.07901057,-0.21874991,0.2790261,-0.31426197,0.09703723,0.5877282,-0.27304515,-0.14788169,-0.3705421,0.24183276,0.31849867,-0.31150228,0.09796228,-0.60622764,-0.12890914,0.02327801,-0.15599947,0.24959354,0.26531997,-0.20877323,0.25425538,0.22055733,0.04051267,-0.4587369,0.19936787,-0.45050183,-0.06680814,0.2948484,-0.30093855,0.1776475,0.12017735,-0.009784281,-0.4323484,-0.28608954,0.12713277,-0.16647024,0.8566302,-0.53646994,-0.04395039,0.14505883,-0.20169763,-0.6554953,0.2258685,-0.3221042,0.2568119,0.016880428,-0.5651708,0.026266586,-0.83860207,-0.11180653,-0.278361,-0.25135192,-0.82894933,-0.019946396,0.15005311,0.10889423,0.44951946,-0.15894285,0.48374587,0.009000948,0.12833515,-0.29176217,-0.48590145,0.25362995,-0.5743494,-0.022520475,0.19433354,0.23083968,0.41748485,0.28123546,-0.106399104,-0.24438909,-0.47527838,0.53396785,-0.11628838,-0.2943756,0.36849275,-0.07735877,-0.5971819,0.1050482,-0.28612667,-0.3319189,0.16257572,0.5587822,-0.16454223,0.47075683,-0.015128499,-0.2964126,0.29384845,0.43683815,0.14157657,0.07142023,-0.60775125,0.29603282,0.39805585,0.68081874,-0.14082727
MEJzVUpWSUhJMHFSM3h4eEtGTnlndz09,0.4103141,-0.9909649,-0.40075922,-0.40080827,0.082303084,-0.1203993,-0.11397483,0.2607363,0.30313623,-0.071239024,0.20191385,-0.6085659,0.120980084,0.7163521,-0.5622244,-0.1250179,-0.6482978,0.19835909,0.32331398,0.15404488,0.16960405,-0.017890507,-0.23834889,-0.17631665,0.11985815,0.46924773,-0.6076592,-0.2385024,-0.6561445,-0.18028004,-0.068882585,-0.19880632,0.30837065,0.18529621,-0.024233568,-0.090409085,-0.57249665,-0.50321877,-0.03699135,0.37554878,-0.9630241,-0.4383866,-0.1207292,0.0983794,-0.86559725,0.075023055,-0.072248645,0.4705316,0.012957498,-0.929999,-0.5010698,-0.69559216,-0.011558623,0.021872649,-0.029283134,-0.8487369,0.21218409,0.52736413,0.032877684,0.21720839,-0.58385485,0.6214601,-0.53774947,0.006270144,0.021824753,-0.27257273,0.19905196,-0.120525226,0.43007022,0.24657688,-0.10231574,0.6983283,0.34408095,0.11192767,-0.7351333,-0.5913356,0.24120393,0.4857973,-0.75031215,0.26388672,-0.16339503,-0.5545068,0.28629833,-0.47794783,-0.7869419,0.09308692,1.0339916,-0.41632193,0.5612062,-0.14225502,0.004793345,-0.33413643,-0.096921206,-0.56325114,0.48722422,-0.5449504,0.36636692,0.30536604,0.5406079,-0.22402358
MEMwTHQ5UmxxNGsyZWVYaWdTeUlGQT09,-0.25244492,-0.47251314,-0.7419937,-0.44509298,0.34520245,-0.37922186,0.71738875,-0.00196404,0.536536,-0.3974607,-0.29704386,-0.24144329,-0.23336114,-0.06552558,-0.38171497,0.15166774,-0.2329011,-0.1251958,0.28055117,0.8064159,0.2469933,0.5407467,-0.28440025,0.021027178,0.5913925,0.16451578,-0.3375207,0.14654624,-0.33210725,0.28296196,-0.042090636,-0.5162858,0.20646724,-0.68374103,0.42312956,-0.46281096,0.6166574,0.24882823,0.11561912,0.48646328,-0.4864574,-0.24640726,-0.12922418,0.05719534,-0.42140037,-0.1403719,0.13500097,0.7178422,0.28823537,-1.197086,-0.2527008,-0.3698992,-0.21188532,0.39818037,-0.097705975,-0.2890394,0.4233045,0.44389492,0.12043072,0.6096294,-0.7493303,0.4103478,0.10220519,0.5390726,-0.41352326,-0.52908856,0.60740316,-0.8926918,0.7089168,0.5071462,-0.5788154,0.808671,0.5223921,0.53133535,-0.23238868,-0.45279193,0.69362813,0.35222805,-0.81887406,0.05865182,-0.96555674,-0.89004534,0.8721553,-1.0020195,0.03974592,0.13771047,0.73367596,-0.54825157,-0.020303788,-0.6059297,-0.61350477,-0.2936929,-0.106763415,-0.3898016,0.61068726,-0.36919457,-0.048017554,0.42303133,0.57751966,-0.17134352
MENHSG02MVh0MXBqdEtKTDlwWExKdz09,0.54549706,-0.57379377,-0.35557574,-0.47831514,0.0488174,-0.023036411,-0.08688258,0.27040863,0.73588425,-0.20082077,0.005131017,-0.32995445,0.16540328,0.35611278,-0.14504944,-0.009411914,-0.52485114,-0.04674163,0.30771032,-0.19756012,0.3369963,0.2524739,-0.22705948,-0.098121695,0.4690397,0.061268516,-0.40678,0.14763011,-0.43447614,0.16491929,0.28369758,-0.5488006,0.49193764,0.2085691,0.09047733,-0.3935253,-0.15742873,-0.29475424,-0.07071043,0.6873628,-0.85393476,-0.09131332,-0.003350986,-0.40979895,-0.46501523,0.021713141,-0.31442365,0.042360704,0.02004585,-0.57726586,-0.05741323,-0.94775856,-0.0812351,-0.12150812,-0.07435107,-0.692311,0.21330927,-0.043234233,0.13898203,0.7745319,-0.49622035,0.86074,-0.00732708,0.29450354,-0.011684037,-0.45458624,0.0764684,-0.74708897,0.38332477,0.3572893,0.13655461,0.52389896,0.17738685,0.1895245,-0.4136696,-0.5524593,0.69029725,-0.011632093,-0.5573868,0.5524606,-0.1713705,-0.73786014,0.22057949,-0.4685393,-0.45327076,0.081575826,0.76058596,-0.24099496,0.35844973,0.090229355,-0.31256607,0.2967177,0.21409133,-0.043846183,0.17804869,-0.50197953,0.23102336,0.23131262,0.5295057,-0.17726283
MEltVk1XNjR6TXdZejlSSUY5bWJrQT09,0.5635752,-0.5675776,-0.31957114,0.095494926,0.35749897,0.11378665,0.16957206,-0.23431909,0.13540344,0.14430885,0.109005876,-0.47294918,0.22659901,0.108480975,-0.2587532,0.28581664,-0.51427203,-0.14685349,0.13570899,0.17516117,0.0329262,0.2793064,-0.2689891,-0.11204052,0.47653097,0.088413425,-0.22629283,-0.20311129,-0.29806653,-0.056205343,0.0106064165,-0.24709833,0.09713078,-0.49262348,0.2069467,-0.2012507,-0.22823875,-0.44120196,-0.1944864,0.3109068,-0.17555746,-0.49723664,-0.18313861,-0.0064528473,-0.24971513,-0.31462276,-0.16975789,0.0679017,0.023610752,-1.0394166,0.35701278,-0.13294199,0.08246473,-0.19945917,0.06557011,-0.6405124,-0.13343582,0.14582695,-0.0077390256,0.34085625,-0.3454607,-0.07361644,-0.24925345,-0.03762798,-0.52227724,0.09669957,-0.02523059,-0.40240458,0.1826227,-0.23864566,-0.4216513,0.15453015,0.03710199,0.20415261,-0.60808885,-0.22380824,0.25832543,0.12991756,-0.14785548,0.07434601,-0.65556145,-0.499686,0.32093313,-0.7388778,-0.21428731,0.09153211,0.5872777,-0.4489984,0.26050654,-0.4603641,0.05375285,0.30165657,-0.045272358,-0.29584873,-0.045095008,-0.36032227,0.5820473,0.12819453,0.38771158,-0.17446417
MEp6NXVxd3FYL0I1S1lGK3FwcmprQT09,0.9350033,-0.50029826,0.16689795,-0.42812142,-0.09948449,-0.108455054,-0.1433474,-0.46253133,0.45377275,-0.5326972,-0.3167274,-0.9438374,0.22003512,0.21129638,-0.4318657,0.23036435,0.15162858,0.13748491,0.00540892,0.2257335,1.0885019,1.0350194,-0.67294985,0.2379943,0.19443129,0.34034008,-0.12270742,0.7097684,-0.7958664,0.029245794,0.3775859,-0.07734425,0.5158145,0.048583608,-0.08126464,-0.22486368,-0.1306994,0.49245664,-0.42948684,0.7856847,-0.8068559,0.81122917,0.06720026,-0.049806017,0.0759703,0.2151551,0.024774512,0.18072008,-0.54225135,-0.6035895,-0.13805027,-0.25636375,-0.6420333,-0.49892595,0.30142614,-0.7428265,-0.0020720356,-0.11188161,0.45446506,0.206936,-0.6961615,0.2756331,0.14965689,0.7449106,-1.0532845,-0.06521679,0.10934672,-0.08624365,0.5298916,0.30935067,-0.33935568,0.9152248,0.6427279,-0.046350386,0.4492599,0.118320644,0.29511085,0.3701276,-0.45302737,0.45414266,-0.75429827,-0.70914155,0.014505455,-0.4191106,-0.02125547,-0.32685944,0.667948,-0.531845,-0.1785994,-0.36808357,-0.5662435,0.6617206,0.439516,-0.42029867,0.14424951,-0.645688,-0.33132854,0.20080332,1.0739654,-0.2648162
MEplYmJnZmRsWDFyclRyTUl3RmpKZz09,0.6605617,-0.43097648,-1.8227783,-0.5770567,-0.0346442,-0.42533723,0.08551529,-0.04920432,1.208106,0.26242965,-0.42504862,-0.6298452,0.11068249,-0.05272217,-1.0778183,1.3311332,-1.0099537,-0.1938085,1.4002241,0.21988088,0.29889363,0.30151376,-0.12628643,0.1281739,1.6758088,-0.7875221,-2.1245723,-1.1023293,-1.5809757,-0.039125286,-0.6089821,-0.8550015,1.1421992,0.40253314,0.51771307,0.3695267,0.037006035,-0.6599532,-0.17918469,2.05939,-0.97494954,-1.3211136,-0.31853297,0.5120585,-0.41525158,-0.46620992,1.0130291,0.6516169,-1.5320657,-2.1265008,-0.96702343,-1.3281637,-0.14699967,-0.12380397,0.08623155,-0.733397,-0.41274726,0.7519109,-0.1581625,1.1403846,-0.22923423,0.92802405,-0.49053586,1.2370234,-0.8882424,-0.9162243,0.62117153,-1.239349,-0.025281744,1.3077457,-2.1240988,0.62637705,0.58219784,1.3421265,0.35321388,-1.5113392,0.8818936,1.950939,-0.93255633,0.58539945,-1.8947109,-0.10744048,1.6857811,-1.8820418,-1.4700933,-1.4661802,0.66514385,-0.12043271,1.3787426,-2.130315,-0.034427002,-1.3349338,-0.71918756,-0.6837635,1.142442,-0.5389997,-0.03876493,0.09278608,1.0972439,0.1368571
MEs4SmNDUUVWSXJjd2ZzVDhSNnRrQT09,0.8915384,-0.380364,-0.6095779,-0.093789674,0.05565516,0.0068819956,-0.77765644,0.10580774,1.2358943,-0.4598124,-0.047849286,-0.8412489,0.2829834,-0.0083866585,-0.7303844,0.51159704,-0.7446074,-0.36409575,0.396156,-0.0712713,1.0988843,0.49225745,-0.9501784,0.22318019,0.42356992,-0.13154142,-0.80404186,0.20502104,-1.0954978,0.2690399,0.17871915,-0.8298654,0.8426558,-0.1869117,-0.13018931,-0.61367023,-0.21580616,0.16795507,-0.42889118,1.6730957,-1.047614,0.33903104,0.31926146,-0.26719642,-0.98080456,0.4015321,-0.27633,0.7208813,-0.32670605,-0.68647933,-0.23822647,-0.64726645,-0.8435735,0.108840995,-0.10979307,-1.3568727,0.51545465,-0.1603794,0.1262007,0.5789293,-0.7779449,1.3013185,-0.21651565,0.39561695,-0.7182737,-0.53307104,0.47007796,-0.5687621,0.32370275,0.8991285,0.34898657,1.1139023,0.51607263,-0.19127904,-0.32443038,-0.15831207,0.35993993,-0.48252463,-0.74090856,0.86241764,-0.51462317,-0.8849631,0.25456187,0.0009122688,-0.5304532,0.21372318,0.95184505,0.117548674,1.1284292,-0.088587806,-0.30037326,0.373026,0.55886227,0.14484575,0.023799527,-0.9295772,0.18616576,0.4319236,0.7477946,-0.48332182
MEtwWG8rUzVLU3hFTVlnRVczbDlnUT09,0.626475,-0.68710035,0.054576047,-0.37396994,-0.20288196,0.041675977,-0.41601777,-0.5261539,0.5256996,-0.07398011,0.21067522,-1.5431294,0.76127315,0.40313065,-1.0154989,0.15144925,-0.059750687,0.16005482,0.14204605,0.353303,0.66486615,0.37364447,-0.6713393,0.04886211,0.2678219,0.48140413,0.09659258,0.6066715,-0.533218,0.66115624,0.23122072,-0.7962781,0.7843181,-0.35714954,0.03292053,-0.19033454,-0.04855047,-0.4786586,-0.01558356,0.98229396,-0.42979017,0.28108147,-0.16931279,-0.17712146,-0.15370856,0.49001694,0.1961963,0.08787372,0.02187863,-0.26830336,-0.10755344,-0.3629989,-1.0198356,-0.73426646,0.64294463,-1.310501,0.4319172,0.59545356,0.5375279,0.7481708,-0.4440607,0.44748494,0.033816203,0.4454381,-0.97994506,-0.55411446,-0.5589387,-0.119145416,0.13023761,0.62840277,-0.41812372,0.2867406,-0.14462072,-0.11250458,-1.4222176,0.06180623,0.7267375,0.3339411,-0.93669325,0.41554493,-0.8346689,-1.0126231,-1.024362,-0.55620074,-0.22964934,-0.46815342,0.49143183,-1.042877,0.21182118,-0.48623562,-0.15873969,0.20894177,-0.1416524,-0.20039472,-0.58175874,-0.0928499,0.4006503,-0.11934705,0.6192265,-0.2831389
MFFJVFdRVjhKQjR2cGwwRW1mTWV0dz09,0.32684624,-0.26610303,-0.1499691,-0.13793978,-0.10371745,0.047162384,-0.26436388,0.029610772,0.39322537,-0.21198793,-0.046564616,-0.26436034,0.13695508,0.16795687,-0.20687392,0.113831505,-0.34482935,-0.10746646,0.1818472,-0.053316243,0.32115063,0.26472798,-0.28640336,0.14206366,0.23087244,0.04097355,-0.34692124,0.12986113,-0.2623156,0.04749348,0.17424603,-0.2230592,0.25662208,0.040025502,0.024935208,-0.34070724,-0.0077942177,0.1138709,-0.18661603,0.5973638,-0.45163107,0.023342382,0.13981088,-0.1597898,-0.4014669,0.12246475,-0.17578363,0.23557432,-0.13823375,-0.2519204,-0.0015780583,-0.5205166,-0.20192006,-0.021042287,-0.097714365,-0.56238043,0.071120575,-0.048363093,0.09548233,0.28602704,-0.20417933,0.47868592,0.07701375,0.15272823,-0.23749237,-0.32747287,0.09532592,-0.38057497,0.072261915,0.21029913,0.16562314,0.4246274,0.16397282,-0.045768153,-0.13320994,-0.20259516,0.27800903,-0.10239601,-0.20075066,0.29097253,-0.18164892,-0.2972893,0.069170274,-0.20637128,-0.18940596,0.06499833,0.41238436,-0.034499966,0.28526086,0.0051758527,-0.29466975,0.17788932,0.23574154,0.08974741,0.043170657,-0.3739627,0.13216478,0.23429485,0.42752582,-0.1574547
MFFZb1pzeDUyZy9aZHlCdEw4WXdjQT09,0.5133174,0.053119555,0.49442407,-2.1241982,-0.021264976,0.4580379,0.09753251,0.18982407,0.26515374,-0.32414642,-0.6426713,-0.8723154,0.56271183,-0.031220105,-0.0064140614,-0.5801971,-1.2479508,-0.18878193,-0.5172149,-0.33083642,-0.5175066,0.015401545,-0.25668478,-0.6253758,0.87078464,-0.023577446,-1.0643684,0.42586625,0.64286727,0.08078418,0.6183348,-0.35227177,-0.4349981,-0.4255772,0.35192046,-0.48826137,0.43275663,0.36357537,0.026870882,0.9957399,-0.9581525,0.26031688,-0.12292152,-0.59646976,-0.6929998,-0.37402442,-0.5069503,0.11668005,0.20904389,-0.1884634,-0.6733287,-0.07016108,-0.33977252,0.3293135,-0.9389606,-1.0590994,0.611427,-0.13426127,0.26697373,-0.41949025,-0.28383818,1.4071772,0.06828348,0.69053435,-0.10528777,-0.63006514,0.43832955,-0.98834383,1.6124284,-0.42820868,-0.56529784,1.165047,0.88276184,0.29395008,-1.6900285,-0.58405095,1.0994933,-0.034014344,-1.055844,1.4407704,-0.33930638,-1.5878301,0.5310893,-0.4053363,-0.006427806,0.7333109,0.69283235,-0.9484272,-0.57290995,-0.98803544,0.01687649,0.2869105,-0.10621592,1.0699184,0.23003042,-0.72266555,0.23503254,0.030169314,0.18828782,-0.73422194
MFFlVHhlTGV3dmEyOVJnMmRta1FCUT09,1.5569838,-1.1554304,-0.38191527,-0.38827202,-0.29767284,0.0036899475,-0.1365438,-0.2470404,1.3084965,-0.52280426,-0.1693596,-1.2077535,0.35910735,0.62737083,-0.63112843,-0.100058116,-0.6685575,-0.30505767,0.22965911,0.13803029,0.7151571,0.7311163,-0.39587796,0.152121,0.5872023,0.25484475,-0.4927412,0.26287338,-0.83664286,0.32647535,0.38459405,-0.3563393,0.69396955,-0.3744187,0.052690767,-0.80954,-0.233794,-0.023011694,-0.16265178,1.1447264,-0.6977308,-0.76355535,-0.6493118,-0.07862005,-0.6367407,-0.044994727,-0.18763319,0.417341,-0.27884772,-1.5158172,-0.05055164,-1.113252,-0.15927283,-0.73101395,0.10066683,-1.5144284,-0.059474993,0.4809332,0.62433857,0.80169076,-0.7695536,0.4575364,0.36961064,0.057032455,-0.6122449,-0.8328141,-0.1601873,-1.1368796,0.59426934,0.7002543,-0.082952015,1.3267533,0.48870334,0.3828964,-0.7312472,-0.7022616,1.4328113,0.40626496,-0.58510715,0.4057333,-1.2266117,-0.89551413,0.24119237,-1.6048793,-0.711303,-0.26785758,1.627384,-0.6891143,0.61757183,-0.3881073,-0.61848885,0.46927682,0.19230667,-0.0439681,0.14166978,-0.88191926,0.51086545,0.5876812,1.679884,-0.10039128
MFJzbDZGM3V3QmcybS9DaDVKczNGQT09,1.3993276,-1.8972894,-0.6823851,-1.2496037,0.9100716,0.586997,-0.2744115,0.7883158,0.37400538,0.138491,-0.4096766,-0.33397904,0.5204673,1.0883436,0.3332386,-0.39610362,-2.7586446,-0.13609779,0.09945468,-1.0726182,-0.108137995,0.8284587,0.737187,0.18087709,1.277194,0.86254865,-1.711314,0.6598264,-0.61171216,-0.14083506,0.07419224,0.22040465,-0.047827683,0.7068818,-0.023782436,-0.31665748,0.035215005,-0.8014997,0.07809231,0.964513,-1.0336729,-0.90424824,-0.14353368,-0.061575096,-0.74528676,1.052755,-1.4473928,-0.7192998,0.16118927,-1.4167674,-0.055095363,-2.5712118,0.5770332,-0.7082551,-0.9791763,-1.1845689,-0.5864155,-0.46471578,-0.22400028,1.5669696,-0.43129206,2.149232,0.31227273,-0.8053398,-0.042723883,-0.5997217,0.03379761,-2.0566692,-0.2348836,-0.6846671,-0.30967745,0.52604693,0.9176625,1.0946695,-0.33575565,-0.673542,1.0848088,-0.24858078,-0.15008503,1.4158149,0.40164322,-2.1286788,0.58049077,-1.2194203,-0.78141916,0.12224976,1.7111318,0.3237053,0.1782432,-0.057854827,-0.90675753,0.26355585,0.5163592,0.10457597,1.1448395,-1.7187973,0.81887686,0.917431,0.7497292,0.3967306
MFZ6V2lZYmI2aHhOZVFXYlVLMENiQT09,0.6731993,-0.7612272,-0.35355484,-0.43281192,0.14073344,0.10205777,-0.21671703,0.16319862,0.15965323,0.16209194,-0.24289706,-0.55296457,0.27470002,0.36425668,-0.30181125,0.08832173,-1.0592273,-0.32506028,0.1998919,-0.031912196,0.063778386,0.31514534,-0.056227267,-0.067860216,0.5164269,0.26936883,-0.6742319,-0.01520207,-0.522689,0.29281324,0.1060819,-0.16123883,0.114635184,0.123555526,-0.12859657,-0.4852294,-0.31078202,-0.14751664,0.1262573,0.43800583,-1.023321,-0.22988996,-0.18486443,-0.37414956,-0.663029,0.12754846,-0.7589351,0.2847343,-0.09468268,-0.8347864,0.1420285,-0.68531144,0.010169434,-0.03729721,-0.105823815,-0.8246482,-0.07546858,0.10974064,-0.12092675,0.38444966,-0.45952186,0.7322532,-0.11944449,0.15946555,-0.11948564,-0.37980613,0.1895794,-0.68540704,0.25756043,-0.15358178,0.062238436,0.52659285,0.43169338,0.192529,-0.44971052,-0.704786,0.6221151,-0.19147386,-0.49383324,0.6360532,-0.2498796,-0.831707,0.10566302,-0.2847233,-0.35201114,0.27714905,0.8880062,-0.31751612,0.47873408,0.03512333,-0.29686952,0.22423585,0.18768151,-0.15606017,0.22094135,-0.75606424,0.45517755,0.29262266,0.53559303,-0.16674204
MFZMR3R4YWxDT1I0OEFKNVN3Q3NqUT09,0.20266034,-0.17657046,0.0144074885,-0.1103305,-0.009752626,0.011318232,0.0079328865,-0.0009559361,0.15376376,-0.059194867,-0.042536255,-0.1547227,0.04035912,0.116731994,-0.08081986,-0.031945556,-0.1073933,-0.0124050565,0.013222636,-0.000258246,0.06638888,0.10294086,-0.0592828,-0.02035178,0.08076355,0.07153196,-0.046451647,0.06975986,-0.051306996,0.06330658,0.066064514,-0.014382253,0.07073119,-0.02943427,0.03160773,-0.061400894,0.0006510471,-0.022104433,-0.025357133,0.15078776,-0.10924407,-0.13266729,-0.08931313,-0.010077114,-0.069352105,0.00592267,-0.0029593862,0.015017708,-0.024118798,-0.20716257,-0.029460298,-0.1361641,0.014451794,-0.10493336,0.020301763,-0.21152835,0.025948301,0.047369216,0.04519928,0.12638244,-0.08910135,0.0719296,0.012424871,-0.013616718,-0.11932162,-0.09589767,-0.00835717,-0.17455721,0.12772167,0.06731614,-0.061379757,0.16221063,0.06062566,0.029313818,-0.10336108,-0.08680598,0.18193716,0.096916676,-0.06194487,0.095893025,-0.16645434,-0.16886596,0.038277104,-0.20845582,-0.085321106,-0.074808605,0.19240256,-0.11717772,0.025127029,-0.10052479,-0.060605925,0.0032817635,-0.0042884997,0.033466864,0.030819273,-0.10330071,0.055212665,0.04649741,0.20029117,0.007889214
MFZSaGlJUklDMEVld09aR0FkSUxxUT09,0.53758794,-0.8557896,-0.18724385,0.1872628,-0.08761503,0.21134228,-0.7635022,0.006940998,0.5411688,-0.50741994,0.20709427,-0.7198033,0.59691817,0.3373671,-0.29132646,-0.30038303,-0.7065913,-0.065628886,0.15532658,0.80496657,0.009844989,0.124571055,-0.8343283,0.19367108,0.82039255,0.48428953,-0.5103312,-0.26170567,-0.5919399,-0.3195687,0.86159956,-0.51359093,-0.30153027,-0.34329137,-0.091923386,-0.2815292,-0.41694456,0.2360737,0.062465474,1.0865896,-1.0610925,-0.09696633,0.00090511516,-0.29416737,-0.76316416,-0.15695448,-0.35046583,0.41268915,0.35718578,-0.76583195,-0.051347345,-0.6560016,-0.7143549,0.34243426,0.06978235,-1.3301806,0.37895244,0.12670763,-0.22550051,0.41315824,-0.8159917,0.7058794,-0.26186797,0.38199937,-0.3185516,-0.77966446,0.71440667,-0.21810381,0.48603523,-0.04987642,0.047063895,0.68749046,0.48085114,-0.27231017,-0.15329747,-0.32627928,0.7249605,0.004753556,-0.27244002,0.4428613,-0.6069322,-0.8144749,0.8285244,-0.6230187,-0.53604555,0.33436996,1.1059248,-0.42721087,1.1698207,-0.019001223,-0.55347276,0.23293099,0.6467949,0.06857641,-0.25632507,-0.5786963,0.79589325,0.37377065,0.6347565,-0.44678527
MFd6MkNKdENYVGVMQTRpemlLYURWZz09,-0.720326,-1.1691467,-1.5657715,0.391798,0.6902956,-1.6091868,0.37490717,0.30213052,0.78890324,-0.48346084,0.630663,0.102869675,-0.24311896,-0.102228254,-0.5805763,0.86548054,-0.48758394,-0.06359988,1.5606697,0.7565891,0.64479405,-0.091447316,-1.3196164,0.3922271,0.55695766,-0.42629373,-0.24198051,-0.79511184,-1.3845195,0.23645,-0.32357424,-1.4780751,1.0539412,0.3898435,0.2712902,-0.679457,0.0043450864,-0.23054308,-0.7731408,1.3732222,-1.1857413,-0.11189999,0.3003816,-0.20625721,-0.85859394,-0.5543124,0.32877186,1.5982738,-0.07884397,-1.2338623,0.17961971,-1.4409618,0.33292988,0.9486191,0.08056022,-0.4357286,0.054408234,0.20050769,-0.5137905,1.2406781,-0.86084455,1.0109246,0.00524248,1.3129911,-0.050350532,-0.8832317,0.8200277,-0.40093863,-0.28516877,1.6211282,0.17355157,0.9030125,0.19658591,0.05288716,0.19435811,-0.78237855,0.9667014,0.7797784,-1.176998,0.050157785,-1.5622731,-0.25361583,1.3502227,-0.77703637,-0.4807973,-0.08504711,0.9020313,0.67292774,2.1054103,-0.17570442,-0.24448355,-0.28166193,0.23963393,-0.942925,1.3737025,-0.22137636,0.0076646293,0.37591106,0.81839275,-0.013424329
MFozbytodm8wbGRmUDRxRGs2eURXUT09,0.31274903,-0.20425023,0.011625433,-0.03561241,-0.14837301,-0.14296399,-0.020011665,-0.33363208,0.26686895,-0.128891,-0.016775105,-0.44602513,0.010503225,0.10183287,-0.13437453,0.0031191446,0.023075782,-0.16585469,0.021628119,0.122952305,0.27670527,0.29413813,-0.062779546,0.114079565,0.10097423,0.10457739,0.007246174,0.0035745353,-0.22975066,0.26008502,-0.08631937,-0.04413365,0.14474012,-0.07039144,0.0006919764,-0.1943669,0.053571817,-0.040139392,-0.109475456,0.06744634,-0.04223632,-0.16575633,-0.25371513,-0.044865478,-0.08092592,-0.06675448,-0.09533891,0.15865111,-0.23855631,-0.43367076,0.11377959,-0.194474,-0.022918625,-0.37429532,0.23397349,-0.38403273,-0.09786023,0.25799346,0.28841537,0.13715917,-0.17193279,-0.090633675,0.3249638,-0.03482065,-0.11824056,-0.17039782,-0.20281468,-0.2227032,-0.070519544,0.16011898,-0.048187993,0.31982258,-0.0037386157,0.10485119,-0.18791024,-0.106705494,0.43785292,0.049240638,0.03392294,0.000119529665,-0.4919346,-0.17667182,-0.18944067,-0.45194688,-0.11424392,-0.1616641,0.36409536,-0.27432182,0.13830027,-0.1698237,-0.029838974,0.22891141,-0.029364504,-0.12153529,-0.16682455,-0.12197623,0.19295788,0.047144506,0.6199833,0.1288875
MG9mZG51QUxMWVNZaUw3dndkV3dzQT09,0.6280464,-0.93904704,0.003175235,-0.28364173,0.0237118,0.111332595,-0.12844431,-0.08973428,0.2131873,-0.19912794,0.2429339,-0.7947196,0.5362338,0.45569667,-0.44729218,-0.47317737,-0.5356492,-0.20497096,-0.00022949054,0.20421025,0.28321546,0.06868158,-0.7394148,-0.055489987,0.19283752,0.82472515,-0.3653732,-0.0069332817,-0.2066611,0.19409126,0.3988157,-0.776982,0.1603554,-0.44799876,0.035747677,-0.67152053,-0.7891863,-0.5038345,0.37015527,0.37976027,-0.7420685,-0.6289369,-0.5029426,-0.31976876,-0.59067696,0.19631301,-0.28008837,0.6962707,0.15548381,-1.0085411,0.16806991,-0.48060513,-0.43823776,-0.10850527,0.17228189,-0.8279368,0.43272513,0.49104494,0.22740161,0.44966906,-0.69855773,0.25058034,-0.52216053,0.16414608,-0.19045189,-0.34213334,0.4088573,-0.33858758,0.46598524,0.047292568,-0.14954782,0.33630645,0.25008804,0.10474016,-1.126322,-0.71989375,0.52837455,0.02023592,-0.8200985,0.04321332,-0.10647323,-0.982479,-0.11662324,-0.7924844,-0.20576362,0.50379544,1.1678989,-1.154815,0.297326,0.13917068,-0.18640435,0.55185974,0.06350055,-0.51462793,0.031081617,-0.42391476,0.4052743,0.46343604,0.6697674,-0.10784043
MGFTMjB3Mm5kTFhsVHpIY3dPMUJWdz09,1.1655701,-0.9751721,-0.34314713,-0.49852973,-0.17155929,-0.14258899,0.065007195,-0.15441981,1.0134152,-0.27160883,-0.13127671,-0.9985116,0.35893893,0.545951,-0.5277836,-0.024055565,-0.6618067,-0.36858594,0.16395602,0.04588323,0.54808676,0.5111748,-0.36386928,-0.110481285,0.4655182,0.1893579,-0.47709987,-0.006782222,-0.6526534,0.36008286,0.26149452,-0.40020177,0.5255354,-0.29732412,0.14971767,-0.6824161,-0.27936137,-0.22591056,-0.11398222,0.803452,-0.6125445,-0.70923346,-0.6059854,-0.18129833,-0.5886394,-0.11473478,-0.16330245,0.41183507,-0.1588953,-1.336968,-0.0652674,-0.89876014,-0.054766525,-0.49751103,0.1048804,-1.187552,0.110227115,0.5601856,0.47675976,0.624688,-0.70760596,0.34421343,0.13731766,0.111800514,-0.3084154,-0.63492876,-0.008701031,-0.8826336,0.5655178,0.48528555,-0.17527749,1.0055327,0.39403048,0.29683223,-0.73612356,-0.7213258,1.1806474,0.45218885,-0.57566655,0.38484806,-1.037073,-0.8462061,0.20119824,-1.3120581,-0.5688754,-0.19663818,1.3796513,-0.6976323,0.5937507,-0.4083217,-0.3523863,0.26499256,0.026480766,-0.23711182,0.13617946,-0.7499852,0.47624537,0.4674096,1.3320841,-0.016993668
